PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS
mnfy-4.2.0,LOW,0.04871
mobx-log-2.2.3,LOW,0.01098
mocha-standard-1.0.0,LOW,0.04871
modal-vanilla-0.13.0,MEDIUM,0.1146
moddle-7.2.0,LOW,0.00627
modelslab-1.3.0,LOW,0.0015
modern-js__builder-plugin-image-compress-2.46.1,LOW,0.04876
modern-js__doc-tools-doc-2.32.1,MEDIUM,0.04924
modern-js__remark-container-2.32.1,LOW,0.04871
modern-js__swc-plugins-0.6.11,LOW,0.00147
modern-js__swc-plugins-darwin-arm64-0.6.11,LOW,0.01352
modern-js__swc-plugins-linux-x64-gnu-0.6.11,LOW,0.01352
modern-js__swc-plugins-linux-x64-musl-0.6.11,LOW,0.01352
modern-js__swc-plugins-win32-x64-msvc-0.6.11,LOW,0.01352
modernman00__shared-js-lib-1.2.49,LOW,0.04878
modular-ujs-2.1.1,MEDIUM,0.06291
module-replacements-2.10.1,LOW,0.01088
modyfi__vite-plugin-yaml-1.1.1,LOW,1e-05
moebius__joda-helpers-0.4.1,LOW,0.04871
moex-api-1.1.1,LOW,0.00403
mojito-rb-gen-0.0.1,LOW,0.04871
mojoauth-web-sdk-1.17.19,MEDIUM,0.07164
mol_dump_lib-0.0.893,LOW,0.01466
molgenis__rsql-0.2.5,LOW,0.04871
moment-precise-range-0.2.0,LOW,0.04871
moment-transit-1.0.0,LOW,0.04871
momentic__js-0.0.1-alpha.6,LOW,0.031
momoko__babel-preset-js-1.0.0,LOW,0.01352
monaco-editor-ex-1.5.3,LOW,1e-05
monapt-2.1.0,LOW,0.04871
monday-sdk-js-0.5.6,MEDIUM,0.07372
moneko__convert-1.1.4,LOW,0.04871
moneko__solid-2.0.3,LOW,0.04871
moneko__solid-js-1.2.0,LOW,0.04871
moneydevkit__lightning-js-android-arm64-0.1.52,LOW,0.01352
moneydevkit__lightning-js-darwin-arm64-0.1.52,LOW,0.01352
moneydevkit__lightning-js-darwin-x64-0.1.52,LOW,0.01352
moneydevkit__lightning-js-linux-arm64-gnu-0.1.52,LOW,0.01352
moneydevkit__lightning-js-linux-arm64-musl-0.1.52,LOW,0.01352
moneydevkit__lightning-js-linux-x64-gnu-0.1.52,LOW,0.01352
moneydevkit__lightning-js-linux-x64-musl-0.1.52,LOW,0.01352
moneydevkit__lightning-js-win32-arm64-msvc-0.1.52,LOW,0.01352
moneydevkit__lightning-js-win32-ia32-msvc-0.1.52,LOW,0.01352
moneydevkit__lightning-js-win32-x64-msvc-0.1.52,LOW,0.01352
moneysafe-2.2.4,LOW,0.04871
moneyspace.net__moneyspace-node-js-sdk-1.0.12,LOW,0.04155
mongez__mongodb-1.0.72,LOW,0.04871
mongez__react-atom-5.1.0,LOW,0.01352
mongodb-js-cli-0.0.3,LOW,0.04871
mongodb-js__mdb-experiment-js-1.9.0,LOW,0.03655
mongodb-js__mongodb-redux-common-2.0.19,LOW,0.04871
mongodb-js__saslprep-1.3.2,MEDIUM,0.057
mongodb-js__zstd-7.0.0,LOW,0.04626
mongoose-geojson-schema-3.1.1,LOW,0.04646
mongosh__js-multiline-to-singleline-2.4.10,LOW,0.04871
monocart-formatter-3.0.1,LOW,0.00247
monoflux-1.8.0,LOW,0.04871
monogrid__gainmap-js-3.2.0,LOW,0.04549
monterosa__sdk-connect-kit-0.18.4,LOW,0.04274
monterosa__sdk-core-0.18.4,LOW,0.02014
monterosa__sdk-enmasse-kit-0.18.4,MEDIUM,0.13449
monterosa__sdk-identify-kit-0.18.4,LOW,0.04459
monterosa__sdk-interact-kit-0.18.4,LOW,0.03345
monterosa__sdk-launcher-kit-0.18.4,LOW,0.03571
monterosa__sdk-util-0.18.4,LOW,0.00464
montonio__montonio-js-1.1.1,MEDIUM,0.17368
monzo__flow-to-ts-0.5.4,LOW,0.0
moohng__dan-2.1.1,LOW,0.0
moonbeam-network__types-bundle-1.0.2,LOW,0.04871
moonbeam-types-bundle-2.0.10,LOW,0.04871
morev__helpers-1.19.2,LOW,0.01098
morpho-labs__ethers-utils-1.2.0,LOW,0.01088
morpho-labs__morpho-ethers-contract-1.20.1,LOW,0.01109
motork__js-utils-3.0.0,LOW,0.00886
mouseover__js-utils-0.0.9,LOW,0.02167
moxi-miniapp-js-1.10.35,LOW,0.04761
mpetro__paysdk-4.2.27,LOW,0.01745
mtproto__core-6.3.0,LOW,0.04871
mui-tel-input-9.0.1,LOW,0.03461
mult-0.0.16,LOW,0.04871
multi-column-sort-2.2.1,LOW,0.04871
multimath-2.0.0,LOW,0.04814
multiple-select-js-1.2.6,LOW,0.04871
munkres-js-1.2.2,MEDIUM,0.14205
murmur-hash-js-1.0.0,LOW,0.00093
murmurhash-js-1.0.0,LOW,0.0
mvneerven__xo-js-2.0.10,LOW,0.0
mxcad-app-1.0.37,HIGH,0.93801
mxenabled__cssinjs-0.6.0,LOW,0.04871
mxgraph-js-1.0.1,MEDIUM,0.14117
myio-js-library-0.1.124,LOW,0.00259
mymonero__mymonero-monero-client-3.0.3,LOW,0.02534
myrmidon-1.10.0,LOW,0.01091
mysql2-3.15.3,MEDIUM,0.09507
mythical-player-1.2.5,MEDIUM,0.13186
n1ru4l__react-time-ago-1.1.0,LOW,0.04871
n8n-nodes-pinterest-js-client-1.0.23,HIGH,0.82104
naan-1.3.11,LOW,0.04195
namey-mcnameface-1.0.3,LOW,0.04871
namtoonix__editorjs-custom-multiple-selected-2.3.8,MEDIUM,0.13671
nano-css-5.6.2,LOW,0.0
nano-style-1.0.0,LOW,0.00114
nanobar-0.4.2,LOW,0.04675
nascentdigital__lattice-1.3.2,LOW,0.01081
native-copyfiles-1.3.7,LOW,0.01352
native-sound-mixer-3.4.6-win,LOW,0.04871
nativescript__schematics-executor-0.0.2,HIGH,0.24353
naturacosmeticos__eslint-config-natds-0.6.0,LOW,0.0
navmesh-2.3.1,MEDIUM,0.12791
nb-js-client-1.0.16,LOW,0.00562
ncalayer-js-client-1.5.6,MEDIUM,0.05701
ndjson-readablestream-1.4.0,LOW,0.04871
near-js__client-2.5.1,LOW,0.00132
near-js__types-2.5.1,LOW,0.04871
near-js__utils-2.5.1,LOW,0.0211
nebula-js-lib-0.3.3,LOW,0.04328
nejcm__js-library-boilerplate-1.2.4,LOW,0.04871
nekos.life-3.0.0,LOW,0.0
nem2-library-0.10.2,LOW,0.00187
nemme__js-sdk-0.4.0,MEDIUM,0.20353
neodrag__vanilla-2.3.1,LOW,0.04851
nerimity__nerimity.js-1.14.1,LOW,0.02911
nerve-sdk-js-1.0.48,LOW,0.0
nesjs__core-2.2.11,MEDIUM,0.14172
nesjs__native-2.2.11,MEDIUM,0.14172
nesjs__react-2.2.11,LOW,0.01131
nesjs__vue3-2.2.11,LOW,0.00352
nest-cloudflare-turnstile-0.0.14,LOW,0.01091
nest-mods__log-10.0.0,LOW,0.01088
nest-toolbox__http-logger-middleware-1.5.1,LOW,0.04871
nestjs-formdata-interceptor-1.5.0,LOW,0.04863
nestjs-loki-logger-0.1.0,LOW,0.04871
netbasal__test1234-2.2.0,LOW,0.00547
netlify-redirect-parser-14.4.0,LOW,0.04871
netlify__redirect-parser-15.0.3,LOW,0.04871
netstat-0.0.2,LOW,0.04002
netsu__js-utils-2.1.0,LOW,0.00075
nette.ajax.js-2.3.0,LOW,0.00862
netwin__js-interpreter-2.6.1,MEDIUM,0.14178
new-wonka-js-1.0.34,LOW,0.00322
nexeraid__js-sdk-2.0.14,LOW,0.04871
next-degree__pickle-shared-js-0.14.1,LOW,0.01088
next-js-codemod-1.0.2,MEDIUM,0.0543
next-mdx-remote-client-2.1.7,LOW,0.02494
next-plugin-svgr-1.1.12,LOW,0.04871
next__mdx-16.0.3,LOW,0.00031
nextbusiness__react-pdf-png-js-3.0.0,MEDIUM,0.0509
nextgis__vue-ngw-mapbox-1.19.6,LOW,0.04744
ng-device-detector-5.1.4,LOW,0.04871
ng-draggable-1.0.0,LOW,0.01487
ng-html2js-3.0.0,LOW,0.03992
ng-offline-js-1.0.3,LOW,0.04871
ng2-nvd3-2.0.0,MEDIUM,0.06467
ngdraggable-0.1.10,LOW,0.01494
nghtml2js-jest-1.0.2,LOW,0.04871
nglview-js-widgets-3.1.5,LOW,0.00755
ngmin-uglify-js-brunch-1.7.13,MEDIUM,0.04881
ngneat__elf-2.5.1,LOW,0.01352
ngraveio__bc-ur-1.1.13,LOW,0.04871
ngx-cookieconsent-8.0.0,LOW,0.01355
ngx-export-as-1.20.1,LOW,0.00082
ngx-google-places-autocomplete-2.0.5,LOW,0.0
ngx-lite__json-ld-14.0.0,LOW,0.01352
ngx-logger-5.0.12,LOW,0.02132
ngx-mapbox-gl-13.0.0,LOW,0.04251
ngx-slick-carousel-20.0.0,LOW,0.01352
ngx-typeahead-18.0.0,LOW,0.04224
ngx-youtube-player-18.0.0,LOW,0.04233
ngxf-uploader-19.0.0,LOW,0.01384
ngxs-labs__actions-executing-20.0.0,LOW,0.01352
nickhough__js-toolbox-2.0.1,LOW,0.04871
niewicz__mde-popover-15.0.0,LOW,0.0429
nighttrax__eslint-config-js-2.0.0,LOW,0.01352
nightwatch-api-3.0.2,LOW,0.01938
nikovirtala__typesafe-dynamodb-0.0.13,LOW,0.04873
nimn_schema_builder-2.0.0,LOW,0.04871
nimnjs-2.2.1,LOW,0.04871
ninesport-js-utils-1.3.3,LOW,0.04871
ninja-labs__verify-pdf-1.0.0,HIGH,0.84233
nirman-cli-js-0.0.6,LOW,0.04871
njs-types-0.9.4,LOW,0.02581
nktkas__hyperliquid-0.27.0,LOW,0.0
nlopt-js-0.1.1,MEDIUM,0.06238
nltk-0.0.1,LOW,0.04871
nlux__hf-react-2.17.1,LOW,0.01352
nlux__langchain-react-2.17.1,LOW,0.01352
nlux__openai-react-2.17.1,LOW,0.01352
noble__ciphers-2.0.1,LOW,0.02225
noble__curves-2.0.1,LOW,0.03975
noble__ed25519-3.0.0,LOW,0.0476
noble__hashes-2.0.1,LOW,0.04531
noble__post-quantum-0.5.2,LOW,0.04808
noble__secp256k1-3.0.0,LOW,0.03901
node-arlo-1.3.2,LOW,0.0
node-clapi-2.0.0,LOW,0.0
node-execution-context-3.1.0,LOW,0.04806
node-ipc__js-queue-2.0.3,LOW,0.04871
node-js-beautify-0.1.0,LOW,0.04112
node-js-marker-clusterer-1.0.0,LOW,0.01857
node-minify__uglify-js-9.0.1,LOW,0.04871
node-optimize-1.2.3,LOW,0.04871
node-pnp-js-0.1.3,LOW,0.0
node-rdap-0.5.0,LOW,0.00411
node-red-contrib-zwave-js-10.0.0,MEDIUM,0.06914
node-reel-1.0.12,LOW,0.0
node-resolve-ts-1.0.2,LOW,0.04871
node-schematron-2.1.0,LOW,0.00073
node-soap-1.0.0,LOW,0.0
node-textcleaner-0.0.1,LOW,0.04871
node-yaml-4.0.1,LOW,0.04871
node_triple_des-1.3.7,LOW,0.04871
nodecraft__eslint-config-46.0.0,LOW,0.0059
nodejs-base64-encode-1.1.0,LOW,0.04871
nodesecure__tracer-3.0.0,LOW,0.00365
nokori__js-sdk-1.3.16,MEDIUM,0.11669
noomorph__allure-js-commons-2.4.0,LOW,0.03125
nope-validator-1.0.4,LOW,0.01088
nopwdio__sdk-js-0.10.2,LOW,0.04192
normalize-stitches-0.1.2,LOW,0.04871
normalize.cssinjs-1.1.1,LOW,0.04871
norska-js-3.0.0,LOW,0.04871
nosto__search-js-3.24.1,LOW,0.03145
note-down-2.2.2,LOW,0.00047
notificare-web-4.2.1,LOW,0.02488
notifly-js-sdk-2.17.6,LOW,0.03155
notifly-js-sdk-dev-2.15.1,LOW,0.03138
novorender__data-js-api-2.0.1,LOW,0.0
npyjs-1.0.4,LOW,0.04014
nrwl__js-19.8.4,LOW,0.01352
ntcjs-1.1.3,LOW,0.04539
nteract__jupyter-widgets-4.1.19,MEDIUM,0.04927
nu-art__ts-common-0.400.5,LOW,0.04357
nuls-sdk-js-2.5.7,LOW,0.0
number_helpers-0.1.1,LOW,0.01438
numberworks__draft-js-custom-styles-2.1.2,LOW,0.01088
numpy-parser-1.2.3,LOW,0.04871
nut-tree-fork__default-clipboard-provider-4.2.6,LOW,0.04871
nut-tree-fork__provider-interfaces-4.2.6,LOW,0.04871
nut-tree-fork__shared-4.2.6,LOW,0.04871
nutshelllabs__png-js-2.2.1,LOW,0.04872
nuxt-mapbox-1.6.4,MEDIUM,0.04884
nuxt__loading-screen-2.0.4,MEDIUM,0.12875
nuxtjs__emotion-1.0.2,LOW,0.04871
nv-js-parse-1.4.25,MEDIUM,0.04925
nval-1.1.5,MEDIUM,0.14172
nvd3-1.8.6,MEDIUM,0.14596
nvd3-fork-2.0.5,MEDIUM,0.14769
nx__js-22.1.1,LOW,0.0
nxrs__cargo-0.6.2,LOW,0.00959
oasis-chat-0.3.2,LOW,0.04871
oatfi__react-js-1.15.4,LOW,0.00422
oatlas__oal-browser-1.0.21,LOW,0.0
oatlas__oal-common-1.14.7,LOW,0.00018
obj-to-css-1.0.1,LOW,0.04871
object-property-assigner-1.3.5,LOW,0.04871
object-property-extractor-1.0.13,LOW,0.04871
objection-js-soft-delete-3.0.5,LOW,0.01088
objection-soft-delete-1.0.7,LOW,0.04871
objectpath-2.0.0,LOW,0.00257
oblio-js-1.0.24,LOW,0.0111
observe-js-0.5.7,LOW,0.01021
ocap__util-1.27.11,LOW,0.04871
ocfl__ocfl-0.2.2,MEDIUM,0.05002
ocular.js-0.1.0,LOW,0.0
odata-query-8.0.6,LOW,0.04871
oddcamp__cocoon-vanilla-js-1.1.3,LOW,0.01352
odx__angular-chart-js-5.1.0,LOW,0.04233
office-addin-mock-3.0.6,LOW,0.04871
ogcapi-js__shared-1.2.2,MEDIUM,0.1164
ohm-js-17.2.1,LOW,0.04397
ohm-js__cli-2.0.1,LOW,0.04871
oieduardorabelo__use-user-agent-5.0.1,LOW,0.04871
oikos__oikos-js-bsc-0.2.68,LOW,0.0
okra-js-2.1.1,LOW,0.01352
okta-1.0.0,LOW,0.04871
okta__eslint-plugin-okta-0.5.0,LOW,0.03306
okta__okta-idx-js-0.25.1,LOW,0.01041
okto_web3__core-js-sdk-1.1.0,MEDIUM,0.06313
oktopost-namespace-2.1.2,MEDIUM,0.04886
oktopost-websocket-js-client-1.0.5,LOW,0.04871
olap-cube-js-0.16.1,MEDIUM,0.14247
olee92__logger-0.0.5,LOW,0.01356
olehermanse__utils-0.1.12,LOW,0.00021
oliasoft-open-source__charts-library-5.4.0,LOW,2e-05
oliversalzburg__js-utils-0.5.0,LOW,0.04182
olo__pay-2.2.3,LOW,0.04363
olo__pay-digital-wallets-js-0.6.11,LOW,0.01137
omakase__cli-0.0.10,LOW,0.04871
omni-door__cli-3.1.1,LOW,0.00158
omni-door__tpl-toolkit-3.1.2,LOW,0.02227
omni-slider-1.2.1,MEDIUM,0.13253
omnibase__core-js-0.9.15,LOW,0.00032
omniconfig.js-1.2.0,MEDIUM,0.04881
on-plus-js-1.1.5,LOW,0.04871
onachi__html2pdf.js-0.10.3,MEDIUM,0.13491
onehat__data-1.22.29,MEDIUM,0.10859
oneschema__importer-0.7.2,MEDIUM,0.13946
onflow__config-1.6.3,LOW,0.04817
onflow__sdk-resolve-cadence-0.0.2,LOW,0.00023
onflow__typedefs-1.8.0,LOW,0.04871
onflow__util-address-1.2.4,LOW,0.04871
onflow__util-encode-key-1.2.5,LOW,0.04871
onflow__util-invariant-1.2.5,LOW,0.04871
onflow__util-logger-1.3.4,LOW,0.02241
onpage-js-1.1.35,MEDIUM,0.04915
ons__design-system-73.0.4,LOW,3e-05
opbeat-js-core-0.4.0,LOW,0.03088
open-fin-ts-js-client-2.0.4,LOW,2e-05
open-rpc__schema-utils-js-2.1.2,MEDIUM,0.04882
open-rpc__server-js-1.10.0,LOW,1e-05
open-web3__util-2.0.1,LOW,0.01352
openapi-clientlib-11.1.0,LOW,7e-05
openapi-directory-1.3.17,LOW,0.00576
openapi-fetch-0.15.0,LOW,0.03593
openapi-static-validator-1.5.1,LOW,0.04871
openchemlib-utils-8.8.1,MEDIUM,0.04911
opencx__widget-core-4.0.35,MEDIUM,0.14627
openeo__js-commons-1.5.0,MEDIUM,0.11627
openfeature__core-1.9.1,MEDIUM,0.0494
openfort__shield-js-0.1.32,MEDIUM,0.04886
openneuro__app-4.40.9,LOW,0.02327
openpay-js-1.0.0,LOW,0.04839
openreplay__sourcemap-uploader-3.0.13,LOW,0.0
openreplay__tracker-profiler-3.0.1,LOW,0.04871
opensips-js-0.1.28,LOW,0.02705
opensips-js-vue-0.1.19,HIGH,0.24129
opentapd__tapd-open-js-sdk-3.30.0,MEDIUM,0.14159
opentelemetry__instrumentation-grpc-0.208.0,LOW,0.03781
opentimestamps-0.4.9,LOW,0.03661
opentok-layout-js-5.5.0,LOW,0.03764
openware__coding-standards-2.3.0,LOW,0.04871
opmlparser-0.8.0,LOW,0.00022
opter-1.1.0,LOW,0.04871
optics-agent-1.1.9,LOW,4e-05
optimistdigital__create-frontend-18.0.3,LOW,0.0
optional-js-2.3.0,LOW,0.04871
opuscapita__format-utils-2.2.6,LOW,0.0
opusscript-0.1.1,LOW,0.01877
orama__switch-3.1.16,MEDIUM,0.0647
oresoftware__json-stream-parser-0.0.124,LOW,0.04871
orestbida__iframemanager-1.3.0,LOW,0.04871
originbyte__js-sdk-0.29.65,MEDIUM,0.04885
originjs__crypto-js-wasm-1.1.1,MEDIUM,0.07093
orval__angular-7.16.1,LOW,0.04871
orval__axios-7.16.1,LOW,0.04871
orval__core-7.16.1,MEDIUM,0.0495
orval__fetch-7.16.1,LOW,0.01247
orval__hono-7.16.1,MEDIUM,0.04904
orval__mcp-7.16.1,LOW,0.04871
orval__mock-7.16.1,LOW,0.04871
orval__msw-6.20.0,LOW,0.04871
orval__query-7.16.1,MEDIUM,0.04913
orval__swr-7.16.1,LOW,0.04871
orval__zod-7.16.1,LOW,0.04871
osimatic__helpers-js-1.4.19,LOW,0.01658
oslllo-potrace-4.0.0,MEDIUM,0.04886
osterus-ui-kit-1.3.4,LOW,0.01125
otion-0.6.2,LOW,0.0009
otpjs__supervisor-0.18.0,LOW,0.04871
otpless-headless-js-1.0.5,LOW,0.00941
otplib__plugin-crypto-js-12.0.1,LOW,0.04871
overbooked__overbooked-js-1.3.2,LOW,0.0
overlapping-marker-spiderfier-1.1.4,MEDIUM,0.15002
owoify-js-2.0.0,LOW,0.01088
p5-2.1.1,LOW,0.00697
p5.js-compatibility-0.2.0,LOW,0.01352
p5i-0.6.0,LOW,0.02915
p5js-1.2.18,LOW,0.013
pace-js-1.2.4,MEDIUM,0.1428
pacem-less-0.51.11,LOW,0.01352
package-build-stats-7.3.14,LOW,0.04879
packageurl-js-2.0.1,LOW,0.0
packlink-js-1.0.45,LOW,0.004
pact-foundation__pact-js-prettier-config-1.0.0,LOW,0.04871
pagarme-js-types-2.9.7,LOW,0.04679
page-flip-2.0.7,MEDIUM,0.14173
paillier-bigint-3.4.3,LOW,0.04871
painterro-1.2.92,LOW,0.00829
pakhshkit-js__pakhshkit-js-dash-1.24.3,MEDIUM,0.14172
pakhshkit-js__pakhshkit-js-hls-1.25.1,MEDIUM,0.14172
panic-fn-1.2.1,LOW,0.04871
panosen__css-in-js-0.3.0,LOW,0.00912
panva__asn1.js-1.0.0,LOW,0.00094
papanasi__solid-1.1.2,MEDIUM,0.22023
paper-design__shaders-0.0.65,MEDIUM,0.12386
paperxyz__js-client-sdk-0.2.7,LOW,0.01055
paprika__tokens-3.1.0,LOW,0.04871
parakh__core-0.0.79,MEDIUM,0.04886
parakh__core-choice-0.0.102,LOW,0.03187
parakh__core-limo-0.0.58,LOW,0.04871
parallel-finance__api-2.0.4,LOW,0.01352
parcel-plugin-inline-source-1.0.0,LOW,0.04871
parcelaexpress__checkout-library-js-1.6.0,MEDIUM,0.07936
parcellab__js-plugin-utils-1.0.5,LOW,0.0
parity__jsonrpc-2.1.6,MEDIUM,0.05655
parse-mockdb-0.4.0,LOW,0.00216
parse-shim-1.0.7,LOW,0.04871
parsedbf-2.0.0,LOW,0.04871
pascalplantey__js-utils-1.0.5,MEDIUM,0.11419
pasition-1.0.3,LOW,0.03683
passflow__passflow-js-sdk-0.1.45,MEDIUM,0.11698
passionio__eslint-config-js-1.6.0,LOW,0.01352
passionio__eslint-config-react-1.1.0,LOW,0.01352
passport-magic-1.0.0,LOW,0.04463
passport-magic-link-3.0.0,LOW,0.04871
passport-zitadel-1.2.3,LOW,0.04871
passwordless__client-0.5.7,LOW,5e-05
passwordless__server-0.5.7,LOW,0.0
path-module-0.1.2,LOW,0.04871
paths-js-0.4.11,LOW,0.04871
patternfly__react-styles-6.4.0,MEDIUM,0.04897
paulmillr__jsbt-0.4.4,MEDIUM,0.04885
paulmillr__trusted-setups-0.3.0,LOW,0.04871
pax-js-framework-0.0.158,LOW,0.01118
pay-com__js-1.2.1,LOW,0.01001
paybyrd__logger-js-1.2.3,LOW,0.0196
paypal__paypal-js-9.0.1,LOW,0.02003
paypal__react-paypal-js-8.9.2,MEDIUM,0.117
paysera__eslint-config-base-1.2.0,LOW,0.0
paystack__checkout-js-1.50.2,LOW,0.04596
paytm-blink-checkout-react-0.0.4,MEDIUM,0.12111
paytweed__frontend-sdk-2.0.14,LOW,0.0
payyo__ptp-js-2.1.0,LOW,0.04668
pbs__eslint-config-pbs-kids-2.0.2,LOW,0.04407
pcit__pcit-js-18.12.0-rc.3,LOW,0.0
pco-url-2.0.1,LOW,0.0
pdfless__pdfless-js-1.0.510,LOW,0.04876
pdfviewer-1.1.1,MEDIUM,0.17758
peatio__peatio-js-client-1.0.123,MEDIUM,0.06494
peculiar__asn1-android-2.6.0,LOW,0.04718
pefish__js-coin-btc-0.3.16,MEDIUM,0.04966
pefish__js-util-crypto-0.1.3,LOW,0.0
pelias-js-0.0.8,LOW,0.02475
pendulum-chain__api-1.1.1,LOW,0.01352
penskemediacorp__backstopjs-config-1.74.0,LOW,0.0
penskemediacorp__larva-js-1.74.0,LOW,0.0
perennial__sdk-0.0.4-alpha.12,LOW,0.0
pesda-cloud-config-client-0.2.0-SNAPSHOT-1593634229370,LOW,0.04871
peter_xiter__dbh-js-tools-1.1.0,LOW,0.03879
petrovich-0.2.1,LOW,0.04871
pg-ast-2.3.5,MEDIUM,0.0497
pg-structure-7.15.3,LOW,0.01916
phala__sdk-0.5.10,MEDIUM,0.05346
phantomjs-prebuilt-macbre-2.5.0-dev2,LOW,0.00418
phantomjs-prebuilt2-2.1.13,MEDIUM,0.04914
phoenix-elixir-1.2.1,LOW,0.03742
phoenix_ujs-0.4.1,LOW,0.04233
photoviewer-3.10.3,MEDIUM,0.14208
php-parser-3.2.5,LOW,0.0
phytonmk__nano-css-5.3.7,LOW,0.0
pi-r__uglify-js-0.7.5,LOW,0.01352
picasso-plugin-hammer-2.10.0,LOW,0.04871
picostyle-2.2.0,MEDIUM,0.14172
pidcrypt-0.0.33,LOW,0.04617
pie-lib__style-utils-0.21.1,LOW,0.04871
pigment-css__react-0.0.30,MEDIUM,0.04927
pinojs__redact-0.4.0,LOW,0.0
pinpt__dremio.js-1.0.17,LOW,0.00911
pipecat-ai__client-js-1.4.1,MEDIUM,0.04919
pitininja__cap-react-widget-1.3.0,LOW,0.00033
pitininja__envious-6.0.5,LOW,0.04871
pivotass__zvelte-0.5.5,LOW,0.00143
pix0-js-arch-test-1.0.44,LOW,0.04009
pixels-online__pixels-client-js-sdk-1.14.0,LOW,0.00878
pixu-talks__core-0.3.5,LOW,0.01352
pkpm__bimbox-bimserver-sdk-js-2.1.1,LOW,0.03634
plain-tag-0.1.3,LOW,0.04871
planningcenter__cc-url-1.6.0,LOW,1e-05
play-dl-1.9.7,LOW,0.04094
playkit-js__advanced-audio-description-1.2.8,MEDIUM,0.11696
playkit-js__call-to-action-1.0.29,MEDIUM,0.07504
playkit-js__cpe-tracker-1.0.1,MEDIUM,0.14172
playkit-js__detect-ad-block-1.1.16,MEDIUM,0.12947
playkit-js__dummy-1.0.3,MEDIUM,0.14172
playkit-js__extended-audio-description-1.0.18,MEDIUM,0.06252
playkit-js__hotspots-3.2.24,MEDIUM,0.07264
playkit-js__info-3.5.6,LOW,0.02501
playkit-js__kaltura-player-js-3.17.61,LOW,0.02058
playkit-js__media-title-1.0.7,MEDIUM,0.14227
playkit-js__moderation-3.3.6,MEDIUM,0.06683
playkit-js__navigation-3.7.8,MEDIUM,0.05996
playkit-js__playkit-js-0.84.32,MEDIUM,0.05346
playkit-js__playkit-js-bumper-2.0.12,MEDIUM,0.14172
playkit-js__playkit-js-cast-receiver-1.1.3,MEDIUM,0.14172
playkit-js__playkit-js-cast-sender-1.4.0,MEDIUM,0.14172
playkit-js__playkit-js-dash-1.39.1,MEDIUM,0.14172
playkit-js__playkit-js-downloads-1.4.6,MEDIUM,0.07802
playkit-js__playkit-js-dual-screen-3.2.10,LOW,0.0313
playkit-js__playkit-js-google-analytics-1.1.3,LOW,0.04871
playkit-js__playkit-js-hls-1.32.20,MEDIUM,0.14172
playkit-js__playkit-js-ima-1.6.14,MEDIUM,0.1835
playkit-js__playkit-js-ima-dai-1.3.18,MEDIUM,0.16856
playkit-js__playkit-js-ivq-3.7.14,MEDIUM,0.09058
playkit-js__playkit-js-kaltura-live-3.4.2,LOW,0.03424
playkit-js__playkit-js-kava-1.13.1,MEDIUM,0.13734
playkit-js__playkit-js-ott-analytics-1.1.5,MEDIUM,0.14172
playkit-js__playkit-js-playlist-3.5.4,LOW,0.02999
playkit-js__playkit-js-providers-2.44.0,MEDIUM,0.14231
playkit-js__playkit-js-smartswitch-0.2.6,MEDIUM,0.13451
playkit-js__playkit-js-timeline-3.1.5,LOW,0.02844
playkit-js__playkit-js-ui-0.82.9,MEDIUM,0.07391
playkit-js__playkit-js-visibility-2.3.2,MEDIUM,0.14172
playkit-js__playkit-js-vr-2.1.1,MEDIUM,0.07009
playkit-js__playkit-js-youbora-2.3.9,MEDIUM,0.07387
playkit-js__playkit-js-youtube-2.2.5,MEDIUM,0.15243
playkit-js__qna-3.5.2,MEDIUM,0.06989
playkit-js__related-0.1.36,MEDIUM,0.07362
playkit-js__share-1.4.6,MEDIUM,0.06723
playkit-js__skip-1.5.0,MEDIUM,0.14212
playkit-js__slate-1.0.5,MEDIUM,0.06722
playkit-js__state-farm-analytics-1.0.11,MEDIUM,0.08899
playkit-js__transcript-3.7.7,MEDIUM,0.05991
playkit-js__ui-managers-1.8.4,MEDIUM,0.07018
playkit-js__unisphere-0.0.17,MEDIUM,0.14344
playkit-js__unisphere-genie-0.0.17-canary.0-b3f5bf0,MEDIUM,0.14172
playkit-js__unisphere-service-0.0.17-canary.0-e5f111c,MEDIUM,0.07423
playov2-js-utilities-0.3.79,MEDIUM,0.16195
pleasejs-0.4.2,LOW,0.04871
pleasure-js__api-1.3.4-beta,LOW,0.0162
plotdb__rescope-5.0.17,LOW,0.0
plugnmeet-protocol-js-1.0.16-29,HIGH,1.0
plugnmeet-sdk-js-1.4.1,HIGH,1.0
plumeria__core-0.25.5,LOW,0.02385
pm2-axon-4.0.1,LOW,0.00299
pm2__js-api-0.8.0,LOW,0.0
pneumahealth__pneumahealth-js-1.2.6,LOW,0.04798
png-3.0.3,LOW,0.01352
png-crop-0.0.2,LOW,0.04871
png-js-1.0.0,MEDIUM,0.04881
pngjs-7.0.0,LOW,0.04871
pngjs-nozlib-1.0.0,LOW,0.04871
pngjs3-6.1.1,MEDIUM,0.05888
po.et__poet-js-5.1.19,LOW,0.00476
pochade-js-0.7.1,LOW,0.04239
pocket-js-core-0.0.6,LOW,0.04869
pocketpages-plugin-js-sdk-0.2.0,LOW,0.0
pod-point__cache-js-1.0.4,LOW,0.04871
podcast-index-api-1.1.10,LOW,0.02396
pointfree-fantasy-0.1.3,LOW,0.0
