PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS,PREINSTALL
s-ui__js-2.38.0,LOW,0.03435,
saashub__qoq-eslint-v9-js-2.0.0,LOW,0.0,
saashub__qoq-eslint-v9-js-jest-2.0.0,LOW,0.05077,
saashub__qoq-eslint-v9-js-jest-rtl-2.0.0,LOW,0.05077,
saashub__qoq-eslint-v9-js-react-2.0.0,LOW,0.05077,
saashub__qoq-eslint-v9-js-react-compiler-2.0.0,LOW,0.05077,
saashub__qoq-eslint-v9-js-vitest-2.0.0,LOW,0.05077,
saashub__qoq-eslint-v9-js-vitest-rtl-2.0.0,LOW,0.05077,
sae-framework-0.20.23,LOW,0.05097,
sagold__json-pointer-7.2.0,LOW,0.05077,
sails-js-types-0.5.1,LOW,0.05077,
sails-js-util-0.5.1,LOW,0.05077,
saito-js-0.2.168,LOW,0.03278,
saito-wasm-0.2.168,MEDIUM,0.05352,
sakura-js-1.1.1,LOW,0.01188,
salaku__js-sdk-1.3.1,LOW,0.0,
salesforce__apex-node-8.3.8,LOW,0.01169,
salesforce__apex-node-bundle-8.2.8,LOW,0.04882,
salesforce__code-analyzer-retirejs-engine-0.28.0,MEDIUM,0.05121,
salesforce__templates-65.1.1,LOW,0.00802,
salsa-payroll__salsa-js-0.1.6,LOW,0.00834,
saml2-js-4.0.4,LOW,0.00325,
samsara-js-sdk-0.0.7,LOW,0.0,
samsung-tv-control-1.14.0,LOW,0.00304,
samvyo-js-sdk-2.0.29,MEDIUM,0.05723,
sanitize-object-0.1.0,LOW,0.05077,
sanity-typed__groq-js-3.0.2,LOW,0.05077,
sass-embedded-all-unknown-1.93.3,LOW,0.01385,
sass-embedded-unknown-all-1.93.3,LOW,0.01385,
sass-extract-js-0.4.0,LOW,0.03486,
sass-variables-loader-0.1.3,LOW,0.05077,
sass-vars-to-js-loader-2.1.1,LOW,0.05073,
sass3js-1.0.9,LOW,0.05077,
sass__types-1.94.2,LOW,0.0,
saucelabs__visual-0.16.0,HIGH,0.41928,
savks__js-container-3.0.0,LOW,0.05077,
savo__js-utils-0.3.1,LOW,0.00797,
scale-color-perceptual-1.1.2,LOW,0.05077,
scalecube__browser-0.2.11,MEDIUM,0.14671,
scalecube__cluster-browser-0.2.11,LOW,0.0505,
scalecube__node-0.2.11,LOW,0.04893,
scalecube__routers-0.2.11,LOW,0.05077,
scalecube__rsocket-adapter-0.2.11,LOW,0.03751,
scalecube__rsocket-ws-gateway-0.2.11,LOW,0.05077,
scalecube__rsocket-ws-gateway-client-0.2.11,HIGH,0.2475,
scalecube__scalecube-discovery-0.2.11,LOW,0.05077,
scalecube__scalecube-microservice-0.2.11,LOW,0.05077,
scalecube__transport-browser-0.2.11,LOW,0.05077,
scalecube__transport-nodejs-0.2.11,MEDIUM,0.15717,
scalecube__utils-0.2.11,LOW,0.04785,
scanoss-0.27.0,LOW,0.0,
sccbafe__sccba-js-api-2.0.55,LOW,0.00403,
scheddev__sched-js-0.0.16,LOW,0.00113,
schema-inspector-2.1.0,LOW,0.05086,
schematichq__schematic-js-1.2.10,LOW,0.03319,
scichart-react-1.0.0,LOW,0.05045,
scikitjs-1.24.0,HIGH,0.62019,
scrypt-js-3.0.1,LOW,0.04842,
scrypted__client-1.3.26,MEDIUM,0.05976,
scslre-0.3.0,LOW,0.01432,
scss-extract-js-0.1.0,LOW,0.04305,
scte35-0.6.0,LOW,0.04846,
sctg__sentencepiece-js-1.3.3,LOW,0.01628,
sds-js-0.2.7,LOW,0.05077,
seamless-immutable-7.1.4,LOW,0.03016,
seamonster-studios__bs-js-cookie-0.16.0,LOW,0.05077,
searoute-ts-1.2.1,LOW,0.02505,
searpent__react-image-annotate-2.0.80,LOW,0.04884,
see-threepio-1.4.5,MEDIUM,0.0548,
seedao__sns-js-0.8.1,LOW,0.00509,
segment__dependency-report-1.1.0,LOW,0.05077,
segment__tsub-2.0.0,LOW,0.04599,
selenium-cucumber-js-1.8.1,MEDIUM,0.06195,
semcore__app-center-js-sdk-0.0.7,LOW,0.05077,
semust-js-1.5.0,MEDIUM,0.14538,
sencha__cmd-7.9.0,LOW,0.04724,
sencha__cmd-linux-64-7.9.0,LOW,0.03613,
sencha__eslint-plugin-extjs-7.9.0,MEDIUM,0.05469,
sencha__ext-7.9.0,LOW,0.0,
sencha__ext-gen-7.9.1,LOW,0.0,
sencha__ext-modern-theme-base-7.9.0,LOW,0.0,
sencha__reext-1.1.30,HIGH,0.28142,YES (with potential pkg/script manipulation)
sentence-extractor-1.0.7,LOW,0.05077,
sentencepiece-js-1.1.0,MEDIUM,0.06734,
sentinel-js-0.0.7,MEDIUM,0.05195,
sentry__integrations-7.114.0,LOW,0.01311,
sequencemedia__music-library-parser-1.1.161,LOW,0.01244,
serenity-js-1.10.14,LOW,0.01346,
serenity-js__assertions-3.36.1,LOW,0.0,
serenity-js__console-reporter-3.36.1,LOW,0.00165,
serenity-js__core-3.36.1,LOW,0.0,
serenity-js__cucumber-3.36.1,LOW,0.00046,
serenity-js__jasmine-3.36.1,LOW,0.00596,
serenity-js__local-server-3.36.1,LOW,3e-05,
serenity-js__mocha-3.36.1,LOW,0.01051,
serenity-js__playwright-3.36.1,LOW,0.0,
serenity-js__playwright-test-3.36.1,LOW,0.0,
serenity-js__protractor-3.36.1,LOW,0.00212,
serenity-js__rest-3.36.1,LOW,0.0,
serenity-js__serenity-bdd-3.36.1,MEDIUM,0.07547,
serenity-js__web-3.36.1,LOW,0.0,
serenity-js__webdriverio-3.36.1,LOW,0.00779,
serenity-js__webdriverio-8-3.36.1,LOW,0.00552,
sergdudko__stripe-js-2.0.28,LOW,0.0,
serialize-to-js-3.1.2,LOW,0.0,
serialport-js-1.1.0,LOW,0.05077,
seroval-1.4.0,MEDIUM,0.08548,
seroval-plugins-1.4.0,MEDIUM,0.14602,
serverless-guru__prettier-plugin-import-order-0.4.2,LOW,0.01244,
serverless-kms-grants-1.1.0,LOW,0.05077,
serverless-offline-schedule-1.0.4,LOW,0.05077,
serverless-plugin-monorepo-0.11.0,LOW,0.05077,
serverless-plugin-typescript-2.1.5,LOW,0.05077,
serverless-plugin-typescript-express-1.0.8,LOW,0.01385,
services-0.0.3,LOW,0.01385,
setheum.js__api-3.3.2,LOW,0.01385,
sha1-1.1.1,LOW,0.00156,
sha256-universal-1.2.1,LOW,0.05077,
sha512-universal-1.2.1,LOW,0.05077,
shacl-engine-1.0.2,LOW,0.05036,
shader-park-core-0.2.8,MEDIUM,0.18763,
shadow-cljs-3.2.1,LOW,0.01621,
sharp-bmp-0.1.5,LOW,0.05077,
sharp-js-1.0.21,LOW,0.05077,
sheknows__swagger-js-client-2.0.0,LOW,0.05077,
shelex__allure-js-commons-browser-1.5.0,LOW,0.05077,
shelf.network__js-sdk-12.9.0,LOW,0.01248,
shellsubstitute-1.2.0,LOW,0.05077,
shellwords-ts-3.0.1,LOW,0.03184,
shlinkio__shlink-js-sdk-3.0.1,LOW,2e-05,
shopify__admin-api-client-1.1.1,LOW,0.04797,
shopify__graphql-client-1.4.1,LOW,0.04996,
shopify__storefront-api-client-1.0.9,LOW,0.04805,
shoutem__eslint-config-base-1.0.6,LOW,0.01385,
shoutem__eslint-config-react-1.0.10,LOW,0.01385,
shoutem__eslint-config-react-native-1.0.4,LOW,0.01385,
show-js-error-4.1.2,LOW,0.01131,
shriyanss__js-recon-1.2.1,LOW,0.02926,
shyft-to__js-0.2.40,LOW,0.02808,
side-channel-1.1.0,LOW,0.05077,
side-channel-list-1.0.0,LOW,0.05077,
side-channel-map-1.0.1,LOW,0.05077,
side-channel-weakmap-1.0.2,LOW,0.05077,
signalwire__core-4.3.1,LOW,0.05099,
signalwire__js-3.29.1,MEDIUM,0.07978,
silkpay__silkpay-js-1.0.0,LOW,0.0,
silvermine__eslint-config-3.2.1,LOW,0.05077,
similar-js-1.0.4,LOW,0.05077,
simonjb__rake-js-0.1.2,MEDIUM,0.05102,
simple-breakpoints-1.1.3,LOW,0.05077,
simple-crypto-js-3.0.1,MEDIUM,0.15223,
simple-csv-js-2.0.0,LOW,0.05077,
simple-js-library-1.0.1,LOW,0.05077,
simple-js-sha2-256-1.0.7,LOW,0.05077,
simple-linalg-1.5.0,LOW,0.04759,
simple-nano-wallet-js-0.1.5,LOW,0.0008,
simple-parallax-js-6.3.3,LOW,0.05084,
simple-random-number-generator-1.3.0,LOW,0.05077,
simple-wcswidth-1.1.2,LOW,0.05077,
simplenoise-1.0.1,LOW,0.05077,
simplify-geojson-1.0.5,LOW,0.05077,
simply-beautiful-1.0.1,LOW,0.01088,
simplysm-types__core-js-reflect-5.0.29,LOW,0.01385,
siriwave-2.4.0,LOW,0.05077,
siu-js-app-launcher-1.0.7,LOW,0.01385,
skilld__kaizen-breakpoints-2.0.0-beta.0,LOW,0.00016,
skilltree__skills-client-js-3.6.2,HIGH,0.2686,
sky-serein__js-utils-0.2.8,LOW,0.02065,
skywalker-fe__skywalker-0.0.48,MEDIUM,0.07474,
sl-istanbul-lib-instrument-6.0.7,LOW,0.0017,
slate-md-serializer-5.5.4,LOW,0.05028,
slf-debug-0.3.1,LOW,0.01244,
slim-lang-loader-0.0.9,LOW,0.01385,
slow-redact-0.3.2,LOW,0.0,
smartwithfood__js-sdk-2.0.2,LOW,0.00036,
smask-3.0.4,LOW,0.01244,
smile-cdr__fhirts-2.3.0,LOW,0.0,
smithy__md5-js-4.2.5,LOW,0.05077,
smokenetwork__smoke-js-0.1.5,HIGH,0.97123,
smuthyam__amazon-quicksight-embedding-sdk-2.6.2,MEDIUM,0.1477,
sn-js-utils-0.1.7,MEDIUM,0.14156,
snaplet__copycat-6.0.0,MEDIUM,0.05141,
snapsheet-string-utils-1.0.3,LOW,0.05077,
snce-frontend-utils-2.9.0,LOW,0.05077,
snipkode__stack-5.1.4,LOW,9e-05,
snowball-stemmer.jsx-0.2.3,MEDIUM,0.14607,
snowball-stemmers-0.6.0,LOW,0.05077,
socialgorithm__game-server-10.6.0,LOW,0.0292,
socket.io-emitter-3.2.0,LOW,0.05077,
socket.io-pm2-1.0.0,LOW,0.05077,
socketregistry__packageurl-js-1.3.5,LOW,0.0028,
soda-js-0.2.3,LOW,0.03118,
soft-delete-plugin-mongoose-2.0.0,LOW,0.05077,
softbrains__feathers-0.3.23,MEDIUM,0.05122,
softwareatlas__blueprinted-diagram-js-15.5.0,LOW,0.05053,
solana-mobile__mobile-wallet-adapter-protocol-web3js-2.2.5,LOW,0.0,
solana__spl-account-compression-0.4.1,LOW,7e-05,
solana__spl-memo-0.2.5,LOW,0.05077,
solana__spl-stake-pool-1.1.8,MEDIUM,0.07687,
solana__spl-token-0.4.14,MEDIUM,0.05107,
solana__spl-token-group-0.0.7,LOW,0.05077,
solana__spl-token-metadata-0.1.6,LOW,0.03199,
solana__web3.js-1.98.4,HIGH,0.94193,
solarpunkltd__swarm-chat-js-6.2.8,LOW,0.02439,
solarpunkltd__swarm-comment-js-0.0.11,LOW,0.03699,
soleo__google-maps-vitest-mocks-2.21.5,LOW,0.00162,
solid-js-1.9.10,LOW,0.0,
solid-js-tooltip-1.0.1,LOW,0.04947,
solid-jsx-1.1.4,LOW,0.01244,
solid-map-gl-1.13.0,LOW,0.03183,
solid-maplibre-0.5.0,LOW,0.01158,
solid-markdown-2.0.14,LOW,0.05077,
solid-router-0.3.3,LOW,0.05077,
solidjs-select-0.8.6,LOW,0.05098,
solido__atlante-js-0.4.7,MEDIUM,0.16982,
solo-js-sdk-1.1.6,MEDIUM,0.12663,
sonner-js-1.1.2,LOW,0.05077,
soperio__core-1.0.24,LOW,0.05077,
soperio__jsx-dev-runtime-1.0.24,LOW,0.05077,
soperio__jsx-dev-runtime-server-0.2.132,LOW,0.01167,
soperio__jsx-runtime-1.0.24,LOW,0.05077,
soperio__react-1.0.24,LOW,0.05077,
soperio__theming-1.0.25,LOW,0.03164,
soperio__utils-1.0.27,LOW,0.05077,
sortable-dnd-0.7.0,MEDIUM,0.14114,
sorted-by-1.0.2,LOW,0.05077,
soul-technology-labs__soul-hiu-js-1.0.4,LOW,0.0,
soulofmischief__js-utils-0.22.4,LOW,0.05077,
source-map-js-1.2.1,MEDIUM,0.05177,
sourcemapped-stacktrace-1.1.11,LOW,0.00279,
sourcemapped-stacktrace-node-2.1.8,LOW,0.0,
sparing-software__prettier-config-1.0.0,LOW,0.01385,
sparse-array-1.3.2,LOW,0.05077,
spayd-3.0.4,MEDIUM,0.14573,
specify-sh__sdk-0.4.2,HIGH,0.03107,YES
speckle__shared-2.26.8,LOW,0.03109,
spectrum-vanilla-1.1.1,MEDIUM,0.12295,
speechanddebate__nsda-js-utils-2.0.0,LOW,0.0,
spf-2.4.0,LOW,0.01903,
spiceai__spice-3.0.5,LOW,0.0001,
spicypixel__core-kit-js-0.0.59,LOW,3e-05,
spicypixel__unity-kit-js-0.0.61,LOW,0.05077,
splitsoftware__splitio-react-2.6.0,LOW,0.03578,
splitsoftware__splitio-redux-2.3.0,LOW,0.03941,
sporks-1.0.1,LOW,0.03933,
spotify-web-api-js-1.5.2,LOW,0.0,
spotify__eslint-config-oss-1.0.2,LOW,0.01018,
spotify__web-scripts-15.0.0,LOW,0.05077,
spreadsheet-export-0.0.109,MEDIUM,0.0753,
springernature__global-details-2.0.0,LOW,0.01385,
sprintf-js-1.1.3,LOW,0.05077,
sqlite-gui-node-1.3.10,LOW,0.04761,
sqliteai__sqlite-js-linux-x86_64-1.1.15,LOW,0.01385,
sqliteai__sqlite-js-win32-x86_64-1.1.15,LOW,0.01385,
squircle-js__react-1.2.18,LOW,0.05077,
squirrelly-9.1.0,MEDIUM,0.05895,
srs.js-0.1.0,LOW,0.05077,
ss-comparator-1.0.1,LOW,0.05077,
ss-js-agent-3.2.3,LOW,0.04074,
ss-linked-list-1.1.5,MEDIUM,0.14588,
ss-queue-1.0.5,MEDIUM,0.14127,
ss-stack-1.0.8,MEDIUM,0.14176,
ssdp-js-1.0.1,LOW,0.0,
ssthouse__vue-tree-chart-0.6.8,LOW,0.0,
ssthouse__vue3-tree-chart-0.2.6,MEDIUM,0.14653,
ssut__nestjs-sqs-3.0.1,LOW,0.05077,
stable-hash-0.0.6,LOW,0.05077,
stable-hash-x-0.2.0,LOW,0.01385,
stac-js-0.1.9,LOW,0.04445,
stackend__api-1.4.93,MEDIUM,0.05435,
stackframe-1.3.4,LOW,0.00633,
stacktrace-js-2.0.2,LOW,0.01651,
stagehand-1.0.1,LOW,0.05077,
stan-builder-0.22.0,LOW,0.00032,
starcoin__starcoin-2.3.7,MEDIUM,0.19146,
starshipjs-4.0.0-alpha.1,LOW,0.0,
startbahn__startrail-sdk-js-1.36.0,HIGH,0.27665,
stateinator-1.3.1,LOW,0.05077,
static-js-yaml-1.0.0,LOW,0.00064,
statsig-node-cloudflare-kv-1.2.2,LOW,0.01244,
statsig-node-vercel-0.7.0,LOW,0.01244,
statsig__js-client-3.30.0,LOW,0.00204,
std-env-3.10.0,LOW,0.05077,
std-uritemplate__std-uritemplate-2.0.8,LOW,0.05077,
steedos__webapp-3.0.0-beta.131,LOW,0.0,
stellar__stellar-xdr-json-23.0.0,LOW,0.01408,
stencil-community__eslint-plugin-0.10.0,LOW,0.0424,
stencil__eslint-plugin-1.1.0,LOW,0.0495,
stickearn__stickfront-1.4.13,LOW,0.0,
stickythead-1.0.4,LOW,0.05077,
stitches-native-0.4.0,LOW,0.01483,
stitches__core-1.2.8,LOW,0.04301,
stitches__react-1.2.8,LOW,0.04299,
stitches__styled-9.0.0-alpha.8,LOW,0.05077,
stixview-2.2.0,LOW,0.00596,
storage-encryption-1.0.16,LOW,0.05077,
storage-memory-0.0.2,LOW,0.05077,
stories-react-1.1.2,LOW,0.04671,
storyblok__js-4.4.1,LOW,0.0091,
storyblok__js-client-7.0.1,LOW,0.04795,
storybook-addon-faker__addon-0.5.4,LOW,0.05077,
stratumn__canonicaljson-1.0.3,LOW,0.02632,
stream-analytics-3.4.4,LOW,0.0,
stream-chat-9.26.0,LOW,0.003,
stream-io__logger-2.0.0,LOW,0.05077,
stream-io__state-store-1.1.6,LOW,0.05077,
stream-io__worker-timer-1.2.5,LOW,0.05077,
stream-js-0.5.1,LOW,0.05077,
stream-serializer-1.1.2,LOW,0.05077,
strfy-js-3.0.1,LOW,0.01244,
stricahq__typhonjs-3.0.1,MEDIUM,0.07283,
stringify2stream-1.1.0,LOW,0.05077,
stripe__react-stripe-js-5.4.0,LOW,0.0,
stripe__stripe-js-8.5.2,LOW,3e-05,
stroncium__procfs-1.2.1,LOW,0.05077,
strong-js__auth-0.1.5,LOW,0.05077,
strong-js__cli-0.1.11,MEDIUM,0.13736,
strong-js__common-0.0.4,LOW,0.05077,
strong-js__data-0.1.7,LOW,0.05077,
strong-type-1.1.0,LOW,0.05077,
studiokit-caliper-js-1.0.27,LOW,0.04644,
studyportals__datalake-event-tracker-7.7.2,LOW,0.03873,
studyportals__microservice-injector-0.2.0,LOW,0.00229,
style-it-2.1.4,MEDIUM,0.05266,
style-sheet-4.0.4,MEDIUM,0.05664,
style-to-js-1.1.21,LOW,0.0122,
style9-0.18.2,LOW,0.01579,
styled-normalize-8.1.1,LOW,0.01244,
styled-selector-0.1.1,LOW,0.05077,
styled-view-0.0.10,LOW,0.05077,
stylegator-0.20.3,LOW,0.05077,
styles-debugger-1.0.0,LOW,0.05077,
subbly__api-client-0.6.20,MEDIUM,0.0971,
suberra__suberra.js-0.7.9,LOW,0.02506,
subprocess-middleware-0.2.0,LOW,7e-05,
substrate__dev-0.9.0,LOW,0.00038,
substrate__txwrapper-registry-7.5.3,LOW,0.0,
substreams__core-0.17.0,LOW,0.01544,
substreams__manifest-0.16.0,LOW,2e-05,
substreams__mermaid-0.8.1,LOW,0.00407,
substreams__react-0.14.1,LOW,0.01385,
sucrase-3.35.1,LOW,0.04676,
sudoo__socket-3.5.1,LOW,0.00023,
sugar-reactive-js-2.0.1,LOW,0.05077,
suid__css-0.4.1,LOW,0.01385,
suimi-js-css-1.5.1,LOW,0.0,
sukeos-js-1.0.20,LOW,0.05077,
sulu__web-2.4.1,MEDIUM,0.05572,
sumks-d2d-1.1.5,LOW,0.02628,
summerpro__amino-js-0.1.4,LOW,0.02679,
sunny-js-2.3.5,LOW,0.00137,
supabase__auth-js-2.84.0,LOW,0.01367,
supabase__functions-js-2.84.0,LOW,0.03277,
supabase__postgrest-js-2.84.0,LOW,0.03511,
supabase__realtime-js-2.84.0,MEDIUM,0.07576,
supabase__storage-js-2.84.0,MEDIUM,0.14719,
supabase__supabase-js-2.84.0,LOW,0.04595,
superblocksteam__sdk-1.14.4,MEDIUM,0.08164,
superior-mq-1.0.1,LOW,0.01244,
supermixer-1.0.5,LOW,0.05077,
supertokens-web-js-0.16.0,LOW,0.00579,
svclib-0.1.3,LOW,0.05077,
svelte-awesome-3.3.5,LOW,0.05077,
svelte-icon-2.1.1,LOW,0.01385,
svelte-maplibre-gl-1.0.2,LOW,0.05076,
svelte-resizable-columns-1.0.14,LOW,0.05077,
svelte-sequential-preprocessor-2.0.2,LOW,0.01244,
svelte-streamdown-2.6.1,LOW,0.01234,
swagger-typescript-6.9.3,LOW,0.01253,
swagger-ui-5.30.2,LOW,0.03409,
swagger-ui-dist-5.30.2,LOW,0.00935,
swagger-ui-react-5.30.2,LOW,0.00912,
swagger-vue-1.0.3,MEDIUM,0.07056,
swarm-js-0.1.42,LOW,0.0,
swc__plugin-emotion-13.1.0,LOW,0.05077,
sweetalert2__eslint-config-1.2.1,LOW,0.01385,
swell-js-5.2.0,LOW,1e-05,
swimlane__swimlane-js-1.1.2,MEDIUM,0.05187,
swipe-js-iso-2.1.5,LOW,0.04792,
swiperia-js-1.0.2,LOW,0.01385,
swipesapp__core-1.0.26,LOW,1e-05,
swishapp__sdk-0.73.0,MEDIUM,0.07838,
swot-js-1.0.7,LOW,0.05077,
swrs__skrw-js-2.0.2,MEDIUM,0.07466,
swup__js-plugin-3.2.0,LOW,0.05077,
sylvanas-0.6.1,LOW,0.05077,
symbiosis-js-sdk-3.6.24,LOW,0.0,
symbolic__lib-1.0.240,LOW,0.03056,
synapse-react-client-3.4.56,LOW,0.04071,
syncano__template-socket-vanilla-0.15.0,LOW,0.01385,
syncfusion__ej2-angular-base-31.2.12,HIGH,0.94053,
syncfusion__ej2-angular-buttons-31.2.12,LOW,0.01385,
syncfusion__ej2-angular-circulargauge-31.2.12,LOW,0.04296,
syncfusion__ej2-angular-dropdowns-31.2.12,LOW,0.04299,
syncfusion__ej2-angular-filemanager-31.2.12,LOW,0.04296,
syncfusion__ej2-angular-gantt-31.2.12,LOW,0.043,
syncfusion__ej2-angular-image-editor-31.2.12,LOW,0.01385,
syncfusion__ej2-angular-interactive-chat-31.2.12,LOW,0.04296,
syncfusion__ej2-angular-lineargauge-31.2.12,LOW,0.04296,
syncfusion__ej2-angular-multicolumn-combobox-31.2.12,LOW,0.04296,
syncfusion__ej2-angular-pdfviewer-31.2.14,LOW,0.04296,
syncfusion__ej2-angular-progressbar-31.2.12,LOW,0.01385,
syncfusion__ej2-angular-querybuilder-31.2.12,LOW,0.01385,
syncfusion__ej2-angular-richtexteditor-31.2.12,LOW,0.04296,
syncfusion__ej2-angular-splitbuttons-31.2.12,LOW,0.01385,
syncfusion__ej2-angular-treegrid-31.2.12,LOW,0.04291,
syncfusion__ej2-angular-treemap-31.2.12,LOW,0.04296,
syncfusion__ej2-base-31.2.12,LOW,7e-05,
syncfusion__ej2-buttons-31.2.12,LOW,0.02009,
syncfusion__ej2-circulargauge-31.2.12,LOW,0.0201,
syncfusion__ej2-compression-31.2.12,LOW,0.04296,
syncfusion__ej2-data-31.2.12,LOW,0.04363,
syncfusion__ej2-dropdowns-31.2.12,LOW,0.02009,
syncfusion__ej2-file-utils-31.2.12,LOW,0.04026,
syncfusion__ej2-filemanager-31.2.12,LOW,0.02118,
syncfusion__ej2-gantt-31.2.12,LOW,0.0067,
syncfusion__ej2-grid-chart-31.2.12,LOW,0.02009,
syncfusion__ej2-icons-31.2.12,LOW,0.01385,
syncfusion__ej2-image-editor-31.2.12,LOW,0.0216,
syncfusion__ej2-inplace-editor-31.2.12,LOW,0.04296,
syncfusion__ej2-inputs-31.2.12,LOW,0.01271,
syncfusion__ej2-interactive-chat-31.2.12,LOW,0.02009,
syncfusion__ej2-lineargauge-31.2.12,LOW,0.02011,
syncfusion__ej2-locale-31.1.17,LOW,0.01385,
syncfusion__ej2-multicolumn-combobox-31.2.12,LOW,0.04296,
syncfusion__ej2-navigations-31.2.12,LOW,0.02009,
syncfusion__ej2-notifications-31.2.12,LOW,0.04296,
syncfusion__ej2-office-chart-31.2.12,LOW,0.04296,
syncfusion__ej2-pdfviewer-31.2.14,LOW,0.0001,
syncfusion__ej2-popups-31.2.12,LOW,0.0201,
syncfusion__ej2-progressbar-31.2.12,LOW,0.04299,
syncfusion__ej2-querybuilder-31.2.12,LOW,0.02009,
syncfusion__ej2-react-base-31.2.12,LOW,0.04308,
syncfusion__ej2-react-buttons-31.2.12,LOW,0.04296,
syncfusion__ej2-react-circulargauge-31.2.12,LOW,0.01385,
syncfusion__ej2-react-dropdowns-31.2.12,LOW,0.01385,
syncfusion__ej2-react-filemanager-31.2.12,LOW,0.01385,
syncfusion__ej2-react-gantt-31.2.12,LOW,0.01385,
syncfusion__ej2-react-image-editor-31.2.12,LOW,0.02038,
syncfusion__ej2-react-interactive-chat-31.2.12,LOW,0.02009,
syncfusion__ej2-react-lineargauge-31.2.12,LOW,0.01385,
syncfusion__ej2-react-multicolumn-combobox-31.2.12,LOW,0.04296,
syncfusion__ej2-react-pdfviewer-31.2.14,LOW,0.01385,
syncfusion__ej2-react-progressbar-31.2.12,LOW,0.01385,
syncfusion__ej2-react-querybuilder-31.2.12,LOW,0.01385,
syncfusion__ej2-react-ribbon-31.2.12,LOW,0.02009,
syncfusion__ej2-react-richtexteditor-31.2.12,LOW,0.01385,
syncfusion__ej2-react-splitbuttons-31.2.12,LOW,0.01385,
syncfusion__ej2-react-treegrid-31.2.12,LOW,0.01385,
syncfusion__ej2-react-treemap-31.2.12,LOW,0.01385,
syncfusion__ej2-ribbon-31.2.12,LOW,0.02009,
syncfusion__ej2-richtexteditor-31.2.12,LOW,0.00211,
syncfusion__ej2-splitbuttons-31.2.12,LOW,0.04296,
syncfusion__ej2-svg-base-31.2.12,LOW,0.04301,
syncfusion__ej2-treegrid-31.2.12,LOW,0.0201,
syncfusion__ej2-treemap-31.2.12,LOW,0.02166,
syncfusion__ej2-vue-base-31.2.12,MEDIUM,0.14602,
syncfusion__ej2-vue-circulargauge-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-dropdowns-31.2.12,MEDIUM,0.14602,
syncfusion__ej2-vue-filemanager-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-gantt-31.2.12,MEDIUM,0.14602,
syncfusion__ej2-vue-image-editor-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-pdfviewer-31.2.14,LOW,0.05077,
syncfusion__ej2-vue-progressbar-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-querybuilder-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-richtexteditor-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-splitbuttons-31.2.12,LOW,0.05077,
syncfusion__ej2-vue-treegrid-31.2.12,MEDIUM,0.14602,
syncfusion__ej2-vue-treemap-31.2.12,LOW,0.05077,
syngrisi__core-api-2.3.0,LOW,0.05082,
synthetix-js-2.102.0,HIGH,0.24744,
synthetixio__synpress-4.1.1,LOW,0.05077,
t-result-0.6.1,LOW,0.05077,
t8__router-1.2.10,LOW,0.04116,
tabbyjs-12.0.3,LOW,0.00734,
tabit__bdd-utils-3.0.5,LOW,0.03779,
tableau-api-js-2.9.1,LOW,0.01851,
tact-js-2.0.4,MEDIUM,0.07972,
tada-team__tdproto-ts-0.6.101,MEDIUM,0.14632,
tag-soup-3.1.0,LOW,0.01164,
tailwind.macro-0.5.10,LOW,0.01385,
tandemchat__ion-sdk-js-0.4.1-beta.12,LOW,0.00034,
tanstack__table-core-8.21.3,LOW,0.01004,
tanstack__virtual-core-3.13.12,LOW,0.05077,
tao-js-0.4.0,LOW,0.03695,
tapd__tapd-open-js-sdk-3.30.0,MEDIUM,0.14519,
taquito__michelson-encoder-23.0.3,MEDIUM,0.05108,
taquito__utils-23.0.3,MEDIUM,0.05139,
targetprocess__auth-client-7.0.0,LOW,1e-05,
targetprocess__customer-logs-client-0.10.2,LOW,0.00011,
targetprocess__devops-service-client-1.30.5,LOW,5e-05,
targetprocess__entity-synchronizer-client-0.28.1-ci.4,LOW,0.00049,
targetprocess__layout-management-client-3.11.0,LOW,9e-05,
targetprocess__tracing-service-client-2.0.2,LOW,0.0,
tatumcom__js-1.5.11,LOW,0.00269,
tatumio__tatum-4.2.58,LOW,0.00572,
taxbit__js-0.0.5,MEDIUM,0.0756,
tcl-js-2.9.0,LOW,0.0509,
td-js-sdk-4.4.0,MEDIUM,0.14273,
teamscale__lib-instrument-1.0.0-beta.6,LOW,0.04851,
teatag-0.0.1-alpha.10,LOW,0.05077,
telarya-sdk-2025.1122.109,LOW,0.0,
telegram-bot-js-2.5.5,LOW,0.0,
teleporthq__teleport-postprocessor-prettier-js-0.40.15,LOW,0.05077,
tellescope__utilities-1.235.0,LOW,0.04986,
telnyx__video-1.0.2,LOW,0.03883,
telosnetwork__telosevm-js-0.3.1,LOW,0.05069,
tensor-foundation__compat-helpers-1.0.0-beta.3,LOW,0.04468,
tensor-oss__tcomp-sdk-6.0.0,MEDIUM,0.0539,
tensor-oss__tensorswap-sdk-4.5.0,LOW,0.02658,
terra-draw-mapbox-gl-adapter-1.2.0,LOW,0.05077,
terra-draw-maplibre-gl-adapter-1.2.2,LOW,0.05077,
