PACKAGE_NAME,Risk,Forced Risk High (Preinstall),PROB_MALICIOUS,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10
eccodes-data-grib2-0.1.0,LOW,No,0.05077,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.67%; severity=0.90% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.56%; severity=0.33% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.52%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.49%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.26%; severity=0.27% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.63%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.59%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.48%; severity=0.13% (=share*prob)
edx__frontend-lib-special-exams-4.1.0,MEDIUM,No,0.05134,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.73%; severity=0.91% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.58%; severity=0.34% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.54%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.51%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.27%; severity=0.27% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.87%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.87%; severity=0.15% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.64%; severity=0.14% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.60%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.49%; severity=0.13% (=share*prob)
ejs-include-regex-1.0.0,LOW,No,0.04775,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.91%; severity=0.85% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.64%; severity=0.32% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.60%; severity=0.27% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.57%; severity=0.27% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.33%; severity=0.25% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.90%; severity=0.14% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.90%; severity=0.14% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.67%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.62%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.51%; severity=0.12% (=share*prob)
electron-builder-lib-20.23.1,LOW,No,0.00782,combo4b_scripts_install; lin=0.54091; quad=-2.62511; raw=-2.08420; share=29.24%; severity=0.23% (=share*prob),F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=21.40%; severity=0.17% (=share*prob),B2_total_events; lin=0.47154; quad=0.05774; raw=0.52928; share=7.42%; severity=0.06% (=share*prob),B2_OTHER; lin=0.47154; quad=0.05774; raw=0.52928; share=7.42%; severity=0.06% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=7.10%; severity=0.06% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.11%; severity=0.02% (=share*prob),C3_net_generic_request; lin=-0.12799; quad=-0.00219; raw=-0.13018; share=1.83%; severity=0.01% (=share*prob),C1_DEV_HOST_density; lin=-0.02670; quad=-0.07633; raw=-0.10303; share=1.45%; severity=0.01% (=share*prob),A2_decode_variable; lin=-0.08082; quad=0.00012; raw=-0.08071; share=1.13%; severity=0.01% (=share*prob),B2_total_providers; lin=1.78023; quad=-1.69994; raw=0.08028; share=1.13%; severity=0.01% (=share*prob)
emoji-api-3.0.1,MEDIUM,No,0.07248,E2_ext_ge_100000; lin=0.51130; quad=-1.44539; raw=-0.93408; share=24.58%; severity=1.78% (=share*prob),E2_ext_ge_10000; lin=0.98370; quad=-0.32779; raw=0.65591; share=17.26%; severity=1.25% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=4.95%; severity=0.36% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=4.16%; severity=0.30% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=4.14%; severity=0.30% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.16%; severity=0.16% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.16%; severity=0.16% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.98%; severity=0.14% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.95%; severity=0.14% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.87%; severity=0.14% (=share*prob)
emotion__styled-11.14.1,MEDIUM,No,0.14558,E2_ext_ge_10000; lin=0.98370; quad=-0.32779; raw=0.65591; share=21.82%; severity=3.18% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.25%; severity=0.91% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.26%; severity=0.77% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.24%; severity=0.76% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.01%; severity=0.73% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.72%; severity=0.40% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.72%; severity=0.40% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.51%; severity=0.36% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.47%; severity=0.36% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.36%; severity=0.34% (=share*prob)
enonic-types__lib-admin-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-app-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-auditlog-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-auth-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-cluster-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-common-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-content-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-context-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-event-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-export-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-grid-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-i18n-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-io-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
enonic-types__lib-mail-7.16.0-RC1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
